,lang,name,pdf,file
385,español,FAOI - Federación Ayllus Originarios Indígenas,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/FAOI-FederaciónAyllusOriginariosIndígenas-spa.pdf,pdf/vz/FAOI_-_Federación_Ayllus_Originarios_Indígenas.pdf
386,español,FCA - Fundación Cultural Asodefensa,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/FCA-FundaciónCulturalAsodefensa-spa.pdf,pdf/vz/FCA_-_Fundación_Cultural_Asodefensa.pdf
387,español,FCEMRS - Fundación Comunitaria Estrella Marina,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/FCEMRS-FundaciónComunitariaEstrellaMarina-spa.pdf,pdf/vz/FCEMRS_-_Fundación_Comunitaria_Estrella_Marina.pdf
388,español,FCJ - Fundación Comunitaria Jaureguina,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/FCJ-FundaciónComunitariaJaureguina-spa.pdf,pdf/vz/FCJ_-_Fundación_Comunitaria_Jaureguina.pdf
389,español,FCM - Fundación Comunitaria Montaña,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/FCM-FundaciónComunitariaMontaña-spa.pdf,pdf/vz/FCM_-_Fundación_Comunitaria_Montaña.pdf
390,español,FCSHSIV - Casa Solidaridad Humana Sor Inés Vera,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/FCSHSIV-CasaSolidaridadHumanaSorInésVera-spa.pdf,pdf/vz/FCSHSIV_-_Casa_Solidaridad_Humana_Sor_Inés_Vera.pdf
391,español,FDJ - Federación Departamental Jubilados,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/FDJ-FederaciónDepartamentalJubilados-spa.pdf,pdf/vz/FDJ_-_Federación_Departamental_Jubilados.pdf
392,español,FDJTE - Fed Dep Juventudes Trabajadores Eventuales,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/FDJTE-FedDepJuventudesTrabajadoresEventuales-spa.pdf,pdf/vz/FDJTE_-_Fed_Dep_Juventudes_Trabajadores_Eventuales.pdf
393,español,FDMC - Federación Departamental Mujeres Campesinas Indígenas,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/FDMC-FederaciónDepartamentalMujeresCampesinasIndígenas-spa.pdf,pdf/vz/FDMC_-_Federación_Departamental_Mujeres_Campesinas_Indígenas.pdf
394,español,FECAR - Federación Comunidades Agropecuarias,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/FECAR-FederaciónComunidadesAgropecuarias-spa.pdf,pdf/vz/FECAR_-_Federación_Comunidades_Agropecuarias.pdf
395,español,FEDOJUVE - Federación Departamental Org Juntas Vecinales,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/FEDOJUVE-FederaciónDepartamentalOrgJuntasVecinales-spa.pdf,pdf/vz/FEDOJUVE_-_Federación_Departamental_Org_Juntas_Vecinales.pdf
396,español,FEESFM - Federación Estudiantes Escuela Superior,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/FEESFM-FederaciónEstudiantesEscuelaSuperior-spa.pdf,pdf/vz/FEESFM_-_Federación_Estudiantes_Escuela_Superior.pdf
397,español,FEPAY - Federación Ecológica Productores Agropecuarios,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/FEPAY-FederaciónEcológicaProductoresAgropecuarios-spa.pdf,pdf/vz/FEPAY_-_Federación_Ecológica_Productores_Agropecuarios.pdf
398,español,FERINE - Federación Estatal Asociaciones Inmigrantes Refugiados,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/FERINE-FederaciónEstatalAsociacionesInmigrantesRefugiados-spa.pdf,pdf/vz/FERINE_-_Federación_Estatal_Asociaciones_Inmigrantes_Refugiados.pdf
399,español,FES - Federación Estudiantes Secundaria,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/FES-FederaciónEstudiantesSecundaria-spa.pdf,pdf/vz/FES_-_Federación_Estudiantes_Secundaria.pdf
400,español,FEUSALC - Fundación Emancipación,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/FEUSALC-FundaciónEmancipación-spa.pdf,pdf/vz/FEUSALC_-_Fundación_Emancipación.pdf
401,español,FEUU - Federación Estudiantes Universitarios,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/FEUU-FederaciónEstudiantesUniversitarios-spa.pdf,pdf/vz/FEUU_-_Federación_Estudiantes_Universitarios.pdf
402,español,FGVG - Federación Gremiales Vivanderos Gastronómicos,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/FGVG-FederaciónGremialesVivanderosGastronómicos-spa.pdf,pdf/vz/FGVG_-_Federación_Gremiales_Vivanderos_Gastronómicos.pdf
403,español,FIWP - Frente Indígena Bicentenario Waikae Puru,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/FIWP-FrenteIndígenaBicentenarioWaikaePuru-spa.pdf,pdf/vz/FIWP_-_Frente_Indígena_Bicentenario_Waikae_Puru.pdf
404,español,FMC - Federación Mujeres Cubanas,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/FMC-FederaciónMujeresCubanas-spa.pdf,pdf/vz/FMC_-_Federación_Mujeres_Cubanas.pdf
405,español,FMFA - Frente Motorizado Franco Arquímides,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/FMFA-FrenteMotorizadoFrancoArquímides-spa.pdf,pdf/vz/FMFA_-_Frente_Motorizado_Franco_Arquímides.pdf
406,español,FNPAA - Frente Nacional Pescadoras Acuicultoras,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/FNPAA-FrenteNacionalPescadorasAcuicultoras-spa.pdf,pdf/vz/FNPAA_-_Frente_Nacional_Pescadoras_Acuicultoras.pdf
407,español,FOCPEDD - LP - Federación Org Comunitarias Discapacidad,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/FOCPEDD-LP-FederaciónOrgComunitariasDiscapacidad-spa.pdf,pdf/vz/FOCPEDD_-_LP_-_Federación_Org_Comunitarias_Discapacidad.pdf
408,español,Foro por la Vida,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/Foro%20por%20la%20Vida-spa.pdf,pdf/vz/Foro_por_la_Vida.pdf
409,español,FPS - Apure - Frente Productores Socialistas Apure,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/FPS-Apure-FrenteProductoresSocialistasApure-spa.pdf,pdf/vz/FPS_-_Apure_-_Frente_Productores_Socialistas_Apure.pdf
410,español,FRBJ - Federación Residentes Bolivianos Jujuy,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/FRBJ-FederaciónResidentesBolivianosJujuy-spa.pdf,pdf/vz/FRBJ_-_Federación_Residentes_Bolivianos_Jujuy.pdf
411,español,FRJV - Plan 3 Mil - Federación Regional Juntas Vecinales,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/FRJV-Plan3Mil-FederaciónRegionalJuntasVecinales-spa.pdf,pdf/vz/FRJV_-_Plan_3_Mil_-_Federación_Regional_Juntas_Vecinales.pdf
412,español,FRUTCO - Sabaya - Federación Regional Campesinos Sabaya,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/FRUTCO-Sabaya-FederaciónRegionalCampesinosSabaya-spa.pdf,pdf/vz/FRUTCO_-_Sabaya_-_Federación_Regional_Campesinos_Sabaya.pdf
413,español,FSUTC - Federación Sindical Unica Trabajadores Campesinos,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/FSUTC-FederaciónSindicalUnicaTrabajadoresCampesinos-spa.pdf,pdf/vz/FSUTC_-_Federación_Sindical_Unica_Trabajadores_Campesinos.pdf
414,español,FSUTCAT - Federación Sindical Unica Trabajadores Campesinos,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/FSUTCAT-FederaciónSindicalUnicaTrabajadoresCampesinos-spa.pdf,pdf/vz/FSUTCAT_-_Federación_Sindical_Unica_Trabajadores_Campesinos.pdf
415,español,FTCE - Federación Trabajadores Carretón Estibadores,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/FTCE-FederaciónTrabajadoresCarretónEstibadores-spa.pdf,pdf/vz/FTCE_-_Federación_Trabajadores_Carretón_Estibadores.pdf
416,español,FUD - Federación Universitaria Docentes,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/FUD-FederaciónUniversitariaDocentes-spa.pdf,pdf/vz/FUD_-_Federación_Universitaria_Docentes.pdf
417,español,FUDECI - Fundación Desarrollo Ciencias Físicas,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/FUDECI-FundaciónDesarrolloCienciasFísicas-spa.pdf,pdf/vz/FUDECI_-_Fundación_Desarrollo_Ciencias_Físicas.pdf
418,español,FUNDACAMINOS,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/FUNDACAMINOS-spa.pdf,pdf/vz/FUNDACAMINOS.pdf
419,español,Fundación Reflejos,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/Fundación%20Reflejos-spa.pdf,pdf/vz/Fundación_Reflejos.pdf
420,español,FUNDALATIN - IDHES,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/FUNDALATIN-IDHES-spa.pdf,pdf/vz/FUNDALATIN_-_IDHES.pdf
421,español,FVBM - Fundación Venezuela Bolívar Música,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/FVBM-Fundación%20Venezuela%20Bolívar%20Música-spa.pdf,pdf/vz/FVBM_-_Fundación_Venezuela_Bolívar_Música.pdf
422,español,FVJEG - Fundación Justicia Económica Global,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/FVJEG-FundaciónJusticiaEconómicaGlobal-spa.pdf,pdf/vz/FVJEG_-_Fundación_Justicia_Económica_Global.pdf
423,español,Gente del Petróleo,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/Gente%20del%20Petróleo-spa.pdf,pdf/vz/Gente_del_Petróleo.pdf
424,english,GHRO - Grenada Human Rights Organisation,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/GHRO-GrenadaHumanRightsOrganisaiton-eng.pdf,pdf/vz/GHRO_-_Grenada_Human_Rights_Organisation.pdf
425,español,GPDP - Grupo Profesores Derecho Público,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/GPDP-GrupoProfesoresDerechoPúblico-spa.pdf,pdf/vz/GPDP_-_Grupo_Profesores_Derecho_Público.pdf
426,español,GPVEC - Grupo Profesores Venezolanos Egresados Cuba,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/GPVEC-GrupoProfesoresVenezolanosEgresadosCuba-spa.pdf,pdf/vz/GPVEC_-_Grupo_Profesores_Venezolanos_Egresados_Cuba.pdf
427,español,Grupo Tacuba,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/Grupo%20Tacuba-spa.pdf,pdf/vz/Grupo_Tacuba.pdf
428,español,GUATOPO,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/GUATOPO-spa.pdf,pdf/vz/GUATOPO.pdf
429,español,Hospital Santa Cruz,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/Hospital%20Santa%20Cruz-spa.pdf,pdf/vz/Hospital_Santa_Cruz.pdf
430,english,HRW - Human Rights Watch,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/HRW-HumanRightsWatch-eng.pdf,pdf/vz/HRW_-_Human_Rights_Watch.pdf
431,english,IAC - International Action Centre,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/IAC-InternationalActionCentre-eng.pdf,pdf/vz/IAC_-_International_Action_Centre.pdf
432,español,ICAP - Instituto Cubano Amistad Pueblos,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/ICAP-InstitutoCubanoAmistadPueblos-spa.pdf,pdf/vz/ICAP_-_Instituto_Cubano_Amistad_Pueblos.pdf
433,español,ICEJC - Instituto Complutense Estudios Jurídicos Críticos,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/ICEJC-InstitutoComplutenseEstudiosJurídicosCríticos-spa.pdf,pdf/vz/ICEJC_-_Instituto_Complutense_Estudios_Jurídicos_Críticos.pdf
434,español,ICM - Iglesia Comunidad Metropolitana,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/ICM-IglesiaComunidadMetropolitana-spa.pdf,pdf/vz/ICM_-_Iglesia_Comunidad_Metropolitana.pdf
435,english,ICNLG - International Committee National Lawyers Guild,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/ICNLG-InternationalCommitteeNationalLawyersGuild-eng.pdf,pdf/vz/ICNLG_-_International_Committee_National_Lawyers_Guild.pdf
436,español,IEPALA - Fundación Instituto Estudios Politicos,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/IEPALA-FundaciónInstitutoEstudiosPoliticos-spa.pdf,pdf/vz/IEPALA_-_Fundación_Instituto_Estudios_Politicos.pdf
437,english,IHRC - UOCL - International Human Rights Clinic,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/IHRC-UOCL-InternationalHumanRightsClinic-eng.pdf,pdf/vz/IHRC_-_UOCL_-_International_Human_Rights_Clinic.pdf
438,español,IIAVE - Instituto Investigaciones Desarrollo Arte,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/IIAVE-InstitutoInvestigacionesDesarrolloArte-spa.pdf,pdf/vz/IIAVE_-_Instituto_Investigaciones_Desarrollo_Arte.pdf
439,español,IIICAB - Instituto Internacional Integración Andrés Bello,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/IIICAB-InstitutoInternacionalIntegraciónAndrésBello-spa.pdf,pdf/vz/IIICAB_-_Instituto_Internacional_Integración_Andrés_Bello.pdf
440,español,IJ - Iglesia Jesucristo,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/IJ-IglesiaJesucristo-spa.pdf,pdf/vz/IJ_-_Iglesia_Jesucristo.pdf
441,español,INCOSEC - Instituto Investigaciones Convivencia Seguridad,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/INCOSEC-InstitutoInvestigacionesConvivenciaSeguridad-spa.pdf,pdf/vz/INCOSEC_-_Instituto_Investigaciones_Convivencia_Seguridad.pdf
442,english,IPS - Institute Policy Studies,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/IPS-InstitutePolicyStudies-eng.pdf,pdf/vz/IPS_-_Institute_Policy_Studies.pdf
443,english,IPYS - Press Society Institute,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/IPYS-PressSocietyInstitute-eng.pdf,pdf/vz/IPYS_-_Press_Society_Institute.pdf
444,español,JEIP - Jóvenes Inclusión Participativa,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/JEIP-JóvenesInclusiónParticipativa-spa.pdf,pdf/vz/JEIP_-_Jóvenes_Inclusión_Participativa.pdf
445,,Juntas Vecinales,,pdf/vz/Juntas_Vecinales.pdf
446,español,JS 1 - Joint Submission 1,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/JS1-JointSubmission1-spa.pdf,pdf/vz/JS_1_-_Joint_Submission_1.pdf
447,español,JS 2 - Joint Submission 2,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/JS2-JointSubmission2-spa.pdf,pdf/vz/JS_2_-_Joint_Submission_2.pdf
448,español,JS 3 - Joint Submission 3,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/JS3-JointSubmission3-spa.pdf,pdf/vz/JS_3_-_Joint_Submission_3.pdf
449,español,JS 4 - Joint Submission 4,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/JS4-JointSubmission4-spa.pdf,pdf/vz/JS_4_-_Joint_Submission_4.pdf
450,español,JS 5 - Joint Submission 5,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/JS5-JointSubmission5-spa.pdf,pdf/vz/JS_5_-_Joint_Submission_5.pdf
451,español,JS 6 - IIMA - VIDES - Joint Submission 6,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/JS6%20IIMA-VIDES-JointSubmission6-spa.pdf,pdf/vz/JS_6_-_IIMA_-_VIDES_-_Joint_Submission_6.pdf
452,español,JS 7 - Joint Submission 7,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/JS7-JointSubmission7-spa.pdf,pdf/vz/JS_7_-_Joint_Submission_7.pdf
453,español,JS 8 - Joint Submission 8,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/JS8-JointSubmission8-spa.pdf,pdf/vz/JS_8_-_Joint_Submission_8.pdf
454,español,JS 9 - Joint Submission 9,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/JS9-JointSubmission9-spa.pdf,pdf/vz/JS_9_-_Joint_Submission_9.pdf
455,español,JS 10 - Joint Submission 10,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/JS10-JointSubmission10-spa.pdf,pdf/vz/JS_10_-_Joint_Submission_10.pdf
456,español,JS 11 - Joint Submission 11,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/JS11-JointSubmission11-spa.pdf,pdf/vz/JS_11_-_Joint_Submission_11.pdf
457,español,JS 12 - REDHNNA - Joint Submission 12,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/JS12-REDHNNA-JointSubmission12-spa.pdf,pdf/vz/JS_12_-_REDHNNA_-_Joint_Submission_12.pdf
458,español,JS 13 - REDVIH - Red ONGs OBCVIH,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/JS13-REDVIH-RedONGsOBCVIH-spa.pdf,pdf/vz/JS_13_-_REDVIH_-_Red_ONGs_OBCVIH.pdf
459,español,JS 14 - APIVEN - SHN - KUYUNU - Joint Submission 14,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/JS14-APIVEN-SHN-KUYUNU-JointSubmission14-spa.pdf,pdf/vz/JS_14_-_APIVEN_-_SHN_-_KUYUNU_-_Joint_Submission_14.pdf
460,español,JS 15 - Joint Submission 15,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/JS15-JointSubmission15-spa.pdf,pdf/vz/JS_15_-_Joint_Submission_15.pdf
461,español,JS 16 - Joint Submission 16,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/JS16-JointSubmission16-spa.pdf,pdf/vz/JS_16_-_Joint_Submission_16.pdf
462,español,JS 17 - Joint Submission 17,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/JS17-JointSubmission17-spa.pdf,pdf/vz/JS_17_-_Joint_Submission_17.pdf
463,español,JS 18 - PROVEA - CONVITE - ACSOL - Joint Submission 18,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/JS18-PROVEA-CONVITE-ACSOL-JointSubmission18-spa.pdf,pdf/vz/JS_18_-_PROVEA_-_CONVITE_-_ACSOL_-_Joint_Submission_18.pdf
464,español,JS 19 - Joint Submission 19,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/JS19-JointSubmission19-spa.pdf,pdf/vz/JS_19_-_Joint_Submission_19.pdf
465,español,JS 20 - Joint Submission 20,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/JS20-JointSubmission20-spa.pdf,pdf/vz/JS_20_-_Joint_Submission_20.pdf
466,español,Junta Vecinal Final Yanacocha,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/Junta%20Vecinal%20Final%20Yanacocha-spa.pdf,pdf/vz/Junta_Vecinal_Final_Yanacocha.pdf
467,español,Junta Vecinal 13 de abril,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/Junta%20Vecinal%2013%20de%20abril-spa.pdf,pdf/vz/Junta_Vecinal_13_de_abril.pdf
468,español,Junta Vecinal Alto Chijini,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/Junta%20Vecinal%20Alto%20Chijini-spa.pdf,pdf/vz/Junta_Vecinal_Alto_Chijini.pdf
469,español,Junta Vecinal Arroyo Chico,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/Junta%20Vecinal%20Arroyo%20Chico-spa.pdf,pdf/vz/Junta_Vecinal_Arroyo_Chico.pdf
470,español,Junta Vecinal Kamirpata,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/Junta%20Vecinal%20Kamirpata-spa.pdf,pdf/vz/Junta_Vecinal_Kamirpata.pdf
471,español,Junta Vecinal San Felipe,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/Junta%20Vecinal%20San%20Felipe-spa.pdf,pdf/vz/Junta_Vecinal_San_Felipe.pdf
472,español,Junta Vecinal Santa María de Tangani,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/Junta%20Vecinal%20Santa%20María%20de%20Tangani-spa.pdf,pdf/vz/Junta_Vecinal_Santa_María_de_Tangani.pdf
473,español,Justicia y Proceso,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/Justicia%20y%20Proceso-spa.pdf,pdf/vz/Justicia_y_Proceso.pdf
474,español,Justicia y Vida,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/Justicia%20y%20Vida-spa.pdf,pdf/vz/Justicia_y_Vida.pdf
475,english,Kuru Kururu - Farmers Association,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/Kuru%20Kururu-FarmersAssociation-eng.pdf,pdf/vz/Kuru_Kururu_-_Farmers_Association.pdf
476,español,La Esperanza,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/La%20Esperanza-spa.pdf,pdf/vz/La_Esperanza.pdf
477,español,Los Samanes,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/Los%20Samanes-spa.pdf,pdf/vz/Los_Samanes.pdf
478,español,Manos Fuera,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/Manos%20Fuera-spa.pdf,pdf/vz/Manos_Fuera.pdf
479,español,MAP - Paraguay - Movimiento Agrario Popular,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/MAP-Paraguay-MovimientoAgrarioPopular-spa.pdf,pdf/vz/MAP_-_Paraguay_-_Movimiento_Agrario_Popular.pdf
480,español,MBSC - Movimiento Boliviano Solidaridad Cuba,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/MBSC-MovimientoBolivianoSolidaridadCuba-spa.pdf,pdf/vz/MBSC_-_Movimiento_Boliviano_Solidaridad_Cuba.pdf
481,español,MCDA - Movimiento Calidad Agua,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/MCDA-MovimientoCalidadAgua-spa.pdf,pdf/vz/MCDA_-_Movimiento_Calidad_Agua.pdf
482,español,MCPSSP - Movimiento Cubano Paz Soberanía Pueblos,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/MCPSSP-MovimientoCubanoPazSoberaníaPueblos-spa.pdf,pdf/vz/MCPSSP_-_Movimiento_Cubano_Paz_Soberanía_Pueblos.pdf
483,español,MEPB - Movimiento Educadores Populares,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/MEPB-MovimientoEducadoresPopulares-spa.pdf,pdf/vz/MEPB_-_Movimiento_Educadores_Populares.pdf
484,español,MINGA - Asociación Promoción Social Alternativa,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/MINGA-AsociaciónPromociónSocialAlternativa-spa.pdf,pdf/vz/MINGA_-_Asociación_Promoción_Social_Alternativa.pdf
485,español,MMBJJS - Misión Madres Barrio Josefa Joaquina,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/MMBJJS-MisiónMadresBarrioJosefaJoaquina-spa.pdf,pdf/vz/MMBJJS_-_Misión_Madres_Barrio_Josefa_Joaquina.pdf
486,español,MOAPA - Movimiento Agrario Paraguay,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/MOAPA-MovimientoAgrarioParaguay-spa.pdf,pdf/vz/MOAPA_-_Movimiento_Agrario_Paraguay.pdf
487,español,MPPG - Movimiento Popular Patria Grande,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/MPPG-MovimientoPopularPatriaGrande-spa.pdf,pdf/vz/MPPG_-_Movimiento_Popular_Patria_Grande.pdf
488,español,MSN - Movimiento Social Nicaragüense,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/MSN-MovimientoSocialNicaragüense-spa.pdf,pdf/vz/MSN_-_Movimiento_Social_Nicaragüense.pdf
489,español,MSNA - Movimiento Solidaridad Nuestra América,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/MSNA-MovimientoSolidaridadNuestraAmérica-spa.pdf,pdf/vz/MSNA_-_Movimiento_Solidaridad_Nuestra_América.pdf
490,español,MSTB - Movimiento Sin Tierra Bolivia,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/MSTB-MovimientoSinTierraBolivia-spa.pdf,pdf/vz/MSTB_-_Movimiento_Sin_Tierra_Bolivia.pdf
491,español,MUN - Magisterio Unico Nacional,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/MUN-MagisterioUnicoNacional-spa.pdf,pdf/vz/MUN_-_Magisterio_Unico_Nacional.pdf
492,español,Nuevo Amanecer - Comité Productores Koe Pyhaju,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/Nuevo%20Amanecer-ComitéProductoresKoePyhaju-spa.pdf,pdf/vz/Nuevo_Amanecer_-_Comité_Productores_Koe_Pyhaju.pdf
493,español,OIE - Organización Internacional Empleadores,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/OIE-OrganizaciónInternacionalEmpleadores-spa.pdf,pdf/vz/OIE_-_Organización_Internacional_Empleadores.pdf
494,español,OJC - Organización Juventud Comunitaria,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/OJC-OrganizaciónJuventudComunitaria-spa.pdf,pdf/vz/OJC_-_Organización_Juventud_Comunitaria.pdf
495,español,OM - Plan 3 Mil - Organización Maestros,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/OM-Plan3Mil-OrganizaciónMaestros-spa.pdf,pdf/vz/OM_-_Plan_3_Mil_-_Organización_Maestros.pdf
496,español,OMMIBOL - Organización Mujeres Mineras Bolivia,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/OMMIBOL-OrganizaciónMujeresMinerasBolivia-spa.pdf,pdf/vz/OMMIBOL_-_Organización_Mujeres_Mineras_Bolivia.pdf
497,español,OSPAAAL - Organización Solidaridad Pueblos,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/OSPAAAL-OrganizaciónSolidaridadPueblos-spa.pdf,pdf/vz/OSPAAAL_-_Organización_Solidaridad_Pueblos.pdf
498,español,OSRBT - Organización Social Rojo Blanco Tarija,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/OSRBT-OrganizaciónSocialRojoBlancoTarija-spa.pdf,pdf/vz/OSRBT_-_Organización_Social_Rojo_Blanco_Tarija.pdf
499,español,OTB - Barrios Unidos,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/OTB-Barrios%20Unidos-spa.pdf,pdf/vz/OTB_-_Barrios_Unidos.pdf
500,español,OVP - ACLM - Observatorio Prisiones Liberados Marcha,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/OVP-ACLM-ObservatorioPrisionesLiberadosMarcha-spa.pdf,pdf/vz/OVP_-_ACLM_-_Observatorio_Prisiones_Liberados_Marcha.pdf
501,español,OVV - LACSO - Observatorio Violencia Laboratorio Ciencias Sociales,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/OVV-LACSO-ObservatorioViolenciaLaboratorioCienciasSociales-spa.pdf,pdf/vz/OVV_-_LACSO_-_Observatorio_Violencia_Laboratorio_Ciencias_Sociales.pdf
